📝 Logging started: resnet152_pdt_20260218_172316.log
✅ CIFAR-100 Data loaded: Train(50000), Val/Test(10000)
Experimental Mode: N/A
Target Model: resnet152 | Dataset: cifar100

[Stage 1] Analyzing Residual Topology for resnet via PyTorch FX...

==================== Final Topology Groups ====================
 Group  1 | Channels:  256 | Layers: layer1.0.conv3 ... (2 layers)
 Group  2 | Channels:  256 | Layers: layer1.0.conv3 ... (3 layers)
 Group  3 | Channels:  256 | Layers: layer1.0.conv3 ... (4 layers)
 Group  4 | Channels:  512 | Layers: layer2.0.conv3 ... (2 layers)
 Group  5 | Channels:  512 | Layers: layer2.0.conv3 ... (3 layers)
 Group  6 | Channels:  512 | Layers: layer2.0.conv3 ... (4 layers)
 Group  7 | Channels:  512 | Layers: layer2.0.conv3 ... (5 layers)
 Group  8 | Channels:  512 | Layers: layer2.0.conv3 ... (6 layers)
 Group  9 | Channels:  512 | Layers: layer2.0.conv3 ... (7 layers)
 Group 10 | Channels:  512 | Layers: layer2.0.conv3 ... (8 layers)
 Group 11 | Channels:  512 | Layers: layer2.0.conv3 ... (9 layers)
 Group 12 | Channels: 1024 | Layers: layer3.0.conv3 ... (2 layers)
 Group 13 | Channels: 1024 | Layers: layer3.0.conv3 ... (3 layers)
 Group 14 | Channels: 1024 | Layers: layer3.0.conv3 ... (4 layers)
 Group 15 | Channels: 1024 | Layers: layer3.0.conv3 ... (5 layers)
 Group 16 | Channels: 1024 | Layers: layer3.0.conv3 ... (6 layers)
 Group 17 | Channels: 1024 | Layers: layer3.0.conv3 ... (7 layers)
 Group 18 | Channels: 1024 | Layers: layer3.0.conv3 ... (8 layers)
 Group 19 | Channels: 1024 | Layers: layer3.0.conv3 ... (9 layers)
 Group 20 | Channels: 1024 | Layers: layer3.0.conv3 ... (10 layers)
 Group 21 | Channels: 1024 | Layers: layer3.0.conv3 ... (11 layers)
 Group 22 | Channels: 1024 | Layers: layer3.0.conv3 ... (12 layers)
 Group 23 | Channels: 1024 | Layers: layer3.0.conv3 ... (13 layers)
 Group 24 | Channels: 1024 | Layers: layer3.0.conv3 ... (14 layers)
 Group 25 | Channels: 1024 | Layers: layer3.0.conv3 ... (15 layers)
 Group 26 | Channels: 1024 | Layers: layer3.0.conv3 ... (16 layers)
 Group 27 | Channels: 1024 | Layers: layer3.0.conv3 ... (17 layers)
 Group 28 | Channels: 1024 | Layers: layer3.0.conv3 ... (18 layers)
 Group 29 | Channels: 1024 | Layers: layer3.0.conv3 ... (19 layers)
 Group 30 | Channels: 1024 | Layers: layer3.0.conv3 ... (20 layers)
 Group 31 | Channels: 1024 | Layers: layer3.0.conv3 ... (21 layers)
 Group 32 | Channels: 1024 | Layers: layer3.0.conv3 ... (22 layers)
 Group 33 | Channels: 1024 | Layers: layer3.0.conv3 ... (23 layers)
 Group 34 | Channels: 1024 | Layers: layer3.0.conv3 ... (24 layers)
 Group 35 | Channels: 1024 | Layers: layer3.0.conv3 ... (25 layers)
 Group 36 | Channels: 1024 | Layers: layer3.0.conv3 ... (26 layers)
 Group 37 | Channels: 1024 | Layers: layer3.0.conv3 ... (27 layers)
 Group 38 | Channels: 1024 | Layers: layer3.0.conv3 ... (28 layers)
 Group 39 | Channels: 1024 | Layers: layer3.0.conv3 ... (29 layers)
 Group 40 | Channels: 1024 | Layers: layer3.0.conv3 ... (30 layers)
 Group 41 | Channels: 1024 | Layers: layer3.0.conv3 ... (31 layers)
 Group 42 | Channels: 1024 | Layers: layer3.0.conv3 ... (32 layers)
 Group 43 | Channels: 1024 | Layers: layer3.0.conv3 ... (33 layers)
 Group 44 | Channels: 1024 | Layers: layer3.0.conv3 ... (34 layers)
 Group 45 | Channels: 1024 | Layers: layer3.0.conv3 ... (35 layers)
 Group 46 | Channels: 1024 | Layers: layer3.0.conv3 ... (36 layers)
 Group 47 | Channels: 1024 | Layers: layer3.0.conv3 ... (37 layers)
 Group 48 | Channels: 2048 | Layers: layer4.0.conv3 ... (2 layers)
 Group 49 | Channels: 2048 | Layers: layer4.0.conv3 ... (3 layers)
 Group 50 | Channels: 2048 | Layers: layer4.0.conv3 ... (4 layers)
===============================================================
[*] Total 50 groups identified.


[Pruner Init] Identified 50 groups for pruning.
[*] Applied Min Survival Guarantee: 10.0%
[System] Initializing PDTPruner (Stable Version)

>>> Strategy: PDT | Total Epochs: 260
>>> Pruning starts at Epoch 60, every 10 epochs.
Epoch 1/260 | Loss: 4.4464 | Val Acc: 6.42% | Peak VRAM: 3895.78 MB
 Group 43 |  436/1024 |    57.4% | Hessian: 0.006131
 Group 44 |  436/1024 |    57.4% | Hessian: 0.006131
 Group 45 |  436/1024 |    57.4% | Hessian: 0.006131
 Group 46 |  436/1024 |    57.4% | Hessian: 0.006131
 Group 47 |  436/1024 |    57.4% | Hessian: 0.006131
 Group 48 |  430/2048 |    79.0% | Hessian: 0.012257
 Group 49 |  430/2048 |    79.0% | Hessian: 0.012257
 Group 50 |  430/2048 |    79.0% | Hessian: 0.012257

[Scientific Metrics] 🟢 Size: 186.09MB | 🔵 Sparsity: 16.17% | 🟡 Speedup: 1.19x
=========================================================================================


[Scientific Metrics - Epoch 230]
 🟢 Model Size: 221.98 MB -> 186.09 MB
 🔵 Sparsity: 35.93 %
 🟡 Speedup: 1.19x
💾 Checkpoint saved: resnet152_pdt_ep230_sp35.93.pth
Epoch 230/260 | Loss: 0.5146 | Val Acc: 66.06% | Peak VRAM: 15875.49 MB
Epoch 231/260 | Loss: 0.5033 | Val Acc: 67.06% | Peak VRAM: 3895.78 MB
Epoch 232/260 | Loss: 0.5073 | Val Acc: 68.14% | Peak VRAM: 3895.78 MB
Epoch 233/260 | Loss: 0.4976 | Val Acc: 66.27% | Peak VRAM: 3895.78 MB
Epoch 234/260 | Loss: 0.4997 | Val Acc: 66.52% | Peak VRAM: 3895.78 MB
Epoch 235/260 | Loss: 0.4947 | Val Acc: 67.13% | Peak VRAM: 3895.78 MB
Epoch 236/260 | Loss: 0.4929 | Val Acc: 66.44% | Peak VRAM: 3895.78 MB
Epoch 237/260 | Loss: 0.4884 | Val Acc: 67.56% | Peak VRAM: 3895.78 MB
Epoch 238/260 | Loss: 0.4904 | Val Acc: 68.64% | Peak VRAM: 3895.78 MB
Epoch 239/260 | Loss: 0.4865 | Val Acc: 66.97% | Peak VRAM: 3895.78 MB

[DEBUG] >>> PRUNING @ Epoch 240

[DEBUG] !!! PRUNING TRIGGERED !!! Epoch 240/260

============================== PDT Pruning Report: Epoch 240 ==============================
 [*] Pruned this step: 3916 units | VRAM: 4144.6MB -> 4144.6MB
 Group  1 |  195/ 256 |    23.8% | Hessian: 0.066439
 Group  2 |  195/ 256 |    23.8% | Hessian: 0.066439
 Group  3 |  195/ 256 |    23.8% | Hessian: 0.066439
 Group  4 |  456/ 512 |    10.9% | Hessian: 0.077611
 Group  5 |  456/ 512 |    10.9% | Hessian: 0.077611
 Group  6 |  456/ 512 |    10.9% | Hessian: 0.077611
 Group  7 |  456/ 512 |    10.9% | Hessian: 0.077611
 Group  8 |  456/ 512 |    10.9% | Hessian: 0.077611
 Group  9 |  456/ 512 |    10.9% | Hessian: 0.077611
 Group 10 |  456/ 512 |    10.9% | Hessian: 0.077611
 Group 11 |  456/ 512 |    10.9% | Hessian: 0.077611
 Group 12 |  411/1024 |    59.9% | Hessian: 0.013795
 Group 13 |  411/1024 |    59.9% | Hessian: 0.013795
 Group 14 |  411/1024 |    59.9% | Hessian: 0.013795
 Group 15 |  411/1024 |    59.9% | Hessian: 0.013795
 Group 16 |  411/1024 |    59.9% | Hessian: 0.013795
 Group 17 |  411/1024 |    59.9% | Hessian: 0.013795
 Group 18 |  411/1024 |    59.9% | Hessian: 0.013795
 Group 19 |  411/1024 |    59.9% | Hessian: 0.013795
 Group 20 |  411/1024 |    59.9% | Hessian: 0.013795
 Group 21 |  411/1024 |    59.9% | Hessian: 0.013795
 Group 22 |  411/1024 |    59.9% | Hessian: 0.013795
 Group 23 |  411/1024 |    59.9% | Hessian: 0.013795
 Group 24 |  411/1024 |    59.9% | Hessian: 0.013795
 Group 25 |  411/1024 |    59.9% | Hessian: 0.013795
 Group 26 |  411/1024 |    59.9% | Hessian: 0.013795
 Group 27 |  411/1024 |    59.9% | Hessian: 0.013795
 Group 28 |  411/1024 |    59.9% | Hessian: 0.013795
 Group 29 |  411/1024 |    59.9% | Hessian: 0.013795
 Group 30 |  411/1024 |    59.9% | Hessian: 0.013795
 Group 31 |  411/1024 |    59.9% | Hessian: 0.013795
 Group 32 |  411/1024 |    59.9% | Hessian: 0.013795
 Group 33 |  411/1024 |    59.9% | Hessian: 0.013795
 Group 34 |  411/1024 |    59.9% | Hessian: 0.013795
 Group 35 |  411/1024 |    59.9% | Hessian: 0.013795
 Group 36 |  411/1024 |    59.9% | Hessian: 0.013795
 Group 37 |  411/1024 |    59.9% | Hessian: 0.013795
 Group 38 |  411/1024 |    59.9% | Hessian: 0.013795
 Group 39 |  411/1024 |    59.9% | Hessian: 0.013795
 Group 40 |  411/1024 |    59.9% | Hessian: 0.013795
 Group 41 |  411/1024 |    59.9% | Hessian: 0.013795
 Group 42 |  411/1024 |    59.9% | Hessian: 0.013795
 Group 43 |  411/1024 |    59.9% | Hessian: 0.013795
 Group 44 |  411/1024 |    59.9% | Hessian: 0.013795
 Group 45 |  411/1024 |    59.9% | Hessian: 0.013795
 Group 46 |  411/1024 |    59.9% | Hessian: 0.013795
 Group 47 |  411/1024 |    59.9% | Hessian: 0.013795
 Group 48 |  146/2048 |    92.9% | Hessian: 0.011547
 Group 49 |  146/2048 |    92.9% | Hessian: 0.011547
 Group 50 |  146/2048 |    92.9% | Hessian: 0.011547

[Scientific Metrics] 🟢 Size: 183.44MB | 🔵 Sparsity: 17.36% | 🟡 Speedup: 1.21x
=========================================================================================


[Scientific Metrics - Epoch 240]
 🟢 Model Size: 221.98 MB -> 183.44 MB
 🔵 Sparsity: 37.93 %
 🟡 Speedup: 1.21x
💾 Checkpoint saved: resnet152_pdt_ep240_sp37.93.pth
Epoch 240/260 | Loss: 0.5806 | Val Acc: 66.89% | Peak VRAM: 15875.49 MB
Epoch 241/260 | Loss: 0.5595 | Val Acc: 69.05% | Peak VRAM: 3895.78 MB
Epoch 242/260 | Loss: 0.5460 | Val Acc: 66.19% | Peak VRAM: 3895.78 MB
Epoch 243/260 | Loss: 0.5312 | Val Acc: 66.53% | Peak VRAM: 3895.78 MB
Epoch 244/260 | Loss: 0.5331 | Val Acc: 67.00% | Peak VRAM: 3895.78 MB
Epoch 245/260 | Loss: 0.5327 | Val Acc: 65.89% | Peak VRAM: 3895.78 MB
Epoch 246/260 | Loss: 0.5200 | Val Acc: 65.83% | Peak VRAM: 3895.78 MB
Epoch 247/260 | Loss: 0.5179 | Val Acc: 65.53% | Peak VRAM: 3895.78 MB
Epoch 248/260 | Loss: 0.5235 | Val Acc: 66.90% | Peak VRAM: 3895.78 MB
Epoch 249/260 | Loss: 0.5129 | Val Acc: 68.46% | Peak VRAM: 3895.78 MB

[DEBUG] >>> PRUNING @ Epoch 250

[DEBUG] !!! PRUNING TRIGGERED !!! Epoch 250/260

============================== PDT Pruning Report: Epoch 250 ==============================
 [*] Pruned this step: 2208 units | VRAM: 4144.6MB -> 4144.6MB
 Group  1 |  194/ 256 |    24.2% | Hessian: 0.030687
 Group  2 |  194/ 256 |    24.2% | Hessian: 0.030687
 Group  3 |  194/ 256 |    24.2% | Hessian: 0.030687
 Group  4 |  450/ 512 |    12.1% | Hessian: 0.086900
 Group  5 |  450/ 512 |    12.1% | Hessian: 0.086900
 Group  6 |  450/ 512 |    12.1% | Hessian: 0.086900
 Group  7 |  450/ 512 |    12.1% | Hessian: 0.086900
 Group  8 |  450/ 512 |    12.1% | Hessian: 0.086900
 Group  9 |  450/ 512 |    12.1% | Hessian: 0.086900
 Group 10 |  450/ 512 |    12.1% | Hessian: 0.086900
 Group 11 |  450/ 512 |    12.1% | Hessian: 0.086900
 Group 12 |  400/1024 |    60.9% | Hessian: 0.012602
 Group 13 |  400/1024 |    60.9% | Hessian: 0.012602
 Group 14 |  400/1024 |    60.9% | Hessian: 0.012602
 Group 15 |  400/1024 |    60.9% | Hessian: 0.012602
 Group 16 |  400/1024 |    60.9% | Hessian: 0.012602
 Group 17 |  400/1024 |    60.9% | Hessian: 0.012602
 Group 18 |  400/1024 |    60.9% | Hessian: 0.012602
 Group 19 |  400/1024 |    60.9% | Hessian: 0.012602
 Group 20 |  400/1024 |    60.9% | Hessian: 0.012602
 Group 21 |  400/1024 |    60.9% | Hessian: 0.012602
 Group 22 |  400/1024 |    60.9% | Hessian: 0.012602
 Group 23 |  400/1024 |    60.9% | Hessian: 0.012602
 Group 24 |  400/1024 |    60.9% | Hessian: 0.012602
 Group 25 |  400/1024 |    60.9% | Hessian: 0.012602
 Group 26 |  400/1024 |    60.9% | Hessian: 0.012602
 Group 27 |  400/1024 |    60.9% | Hessian: 0.012602
 Group 28 |  400/1024 |    60.9% | Hessian: 0.012602
 Group 29 |  400/1024 |    60.9% | Hessian: 0.012602
 Group 30 |  400/1024 |    60.9% | Hessian: 0.012602
 Group 31 |  400/1024 |    60.9% | Hessian: 0.012602
 Group 32 |  400/1024 |    60.9% | Hessian: 0.012602
 Group 33 |  400/1024 |    60.9% | Hessian: 0.012602
 Group 34 |  400/1024 |    60.9% | Hessian: 0.012602
 Group 35 |  400/1024 |    60.9% | Hessian: 0.012602
 Group 36 |  400/1024 |    60.9% | Hessian: 0.012602
 Group 37 |  400/1024 |    60.9% | Hessian: 0.012602
 Group 38 |  400/1024 |    60.9% | Hessian: 0.012602
 Group 39 |  400/1024 |    60.9% | Hessian: 0.012602
 Group 40 |  400/1024 |    60.9% | Hessian: 0.012602
 Group 41 |  400/1024 |    60.9% | Hessian: 0.012602
 Group 42 |  400/1024 |    60.9% | Hessian: 0.012602
 Group 43 |  400/1024 |    60.9% | Hessian: 0.012602
 Group 44 |  400/1024 |    60.9% | Hessian: 0.012602
 Group 45 |  400/1024 |    60.9% | Hessian: 0.012602
 Group 46 |  400/1024 |    60.9% | Hessian: 0.012602
 Group 47 |  400/1024 |    60.9% | Hessian: 0.012602
 Group 48 |   22/2048 |    98.9% | Hessian: 0.008403
 Group 49 |   22/2048 |    98.9% | Hessian: 0.008403
 Group 50 |   22/2048 |    98.9% | Hessian: 0.008403

[Scientific Metrics] 🟢 Size: 182.29MB | 🔵 Sparsity: 17.88% | 🟡 Speedup: 1.22x
=========================================================================================


[Scientific Metrics - Epoch 250]
 🟢 Model Size: 221.98 MB -> 182.29 MB
 🔵 Sparsity: 38.83 %
 🟡 Speedup: 1.22x
💾 Checkpoint saved: resnet152_pdt_ep250_sp38.83.pth
Epoch 250/260 | Loss: 0.8162 | Val Acc: 66.49% | Peak VRAM: 15875.49 MB
Epoch 251/260 | Loss: 0.7056 | Val Acc: 62.89% | Peak VRAM: 3895.78 MB
Epoch 252/260 | Loss: 0.6836 | Val Acc: 64.25% | Peak VRAM: 3895.78 MB
Epoch 253/260 | Loss: 0.6582 | Val Acc: 64.82% | Peak VRAM: 3895.78 MB
Epoch 254/260 | Loss: 0.6611 | Val Acc: 66.31% | Peak VRAM: 3895.78 MB
Epoch 255/260 | Loss: 0.6461 | Val Acc: 66.09% | Peak VRAM: 3895.78 MB
Epoch 256/260 | Loss: 0.6327 | Val Acc: 66.00% | Peak VRAM: 3895.78 MB
Epoch 257/260 | Loss: 0.6248 | Val Acc: 66.28% | Peak VRAM: 3895.78 MB
Epoch 258/260 | Loss: 0.6305 | Val Acc: 66.90% | Peak VRAM: 3895.78 MB
Epoch 259/260 | Loss: 0.6210 | Val Acc: 65.30% | Peak VRAM: 3895.78 MB

[DEBUG] >>> PRUNING @ Epoch 260

[DEBUG] !!! PRUNING TRIGGERED !!! Epoch 260/260

============================== PDT Pruning Report: Epoch 260 ==============================
 [*] Pruned this step: 5578 units | VRAM: 4144.6MB -> 4144.6MB
 Group  1 |  193/ 256 |    24.6% | Hessian: 0.056992
 Group  2 |  193/ 256 |    24.6% | Hessian: 0.056992
 Group  3 |  193/ 256 |    24.6% | Hessian: 0.056992
 Group  4 |  447/ 512 |    12.7% | Hessian: 0.117566
 Group  5 |  447/ 512 |    12.7% | Hessian: 0.117566
 Group  6 |  447/ 512 |    12.7% | Hessian: 0.117566
 Group  7 |  447/ 512 |    12.7% | Hessian: 0.117566
 Group  8 |  447/ 512 |    12.7% | Hessian: 0.117566
 Group  9 |  447/ 512 |    12.7% | Hessian: 0.117566
 Group 10 |  447/ 512 |    12.7% | Hessian: 0.117566
 Group 11 |  447/ 512 |    12.7% | Hessian: 0.117566
 Group 12 |  368/1024 |    64.1% | Hessian: 0.016033
 Group 13 |  368/1024 |    64.1% | Hessian: 0.016033
 Group 14 |  368/1024 |    64.1% | Hessian: 0.016033
 Group 15 |  368/1024 |    64.1% | Hessian: 0.016033
 Group 16 |  368/1024 |    64.1% | Hessian: 0.016033
 Group 17 |  368/1024 |    64.1% | Hessian: 0.016033
 Group 18 |  368/1024 |    64.1% | Hessian: 0.016033
 Group 19 |  368/1024 |    64.1% | Hessian: 0.016033
 Group 20 |  368/1024 |    64.1% | Hessian: 0.016033
 Group 21 |  368/1024 |    64.1% | Hessian: 0.016033
 Group 22 |  368/1024 |    64.1% | Hessian: 0.016033
 Group 23 |  368/1024 |    64.1% | Hessian: 0.016033
 Group 24 |  368/1024 |    64.1% | Hessian: 0.016033
 Group 25 |  368/1024 |    64.1% | Hessian: 0.016033
 Group 26 |  368/1024 |    64.1% | Hessian: 0.016033
 Group 27 |  368/1024 |    64.1% | Hessian: 0.016033
 Group 28 |  368/1024 |    64.1% | Hessian: 0.016033
 Group 29 |  368/1024 |    64.1% | Hessian: 0.016033
 Group 30 |  368/1024 |    64.1% | Hessian: 0.016033
 Group 31 |  368/1024 |    64.1% | Hessian: 0.016033
 Group 32 |  368/1024 |    64.1% | Hessian: 0.016033
 Group 33 |  368/1024 |    64.1% | Hessian: 0.016033
 Group 34 |  368/1024 |    64.1% | Hessian: 0.016033
 Group 35 |  368/1024 |    64.1% | Hessian: 0.016033
 Group 36 |  368/1024 |    64.1% | Hessian: 0.016033
 Group 37 |  368/1024 |    64.1% | Hessian: 0.016033
 Group 38 |  368/1024 |    64.1% | Hessian: 0.016033
 Group 39 |  368/1024 |    64.1% | Hessian: 0.016033
 Group 40 |  368/1024 |    64.1% | Hessian: 0.016033
 Group 41 |  368/1024 |    64.1% | Hessian: 0.016033
 Group 42 |  368/1024 |    64.1% | Hessian: 0.016033
 Group 43 |  368/1024 |    64.1% | Hessian: 0.016033
 Group 44 |  368/1024 |    64.1% | Hessian: 0.016033
 Group 45 |  368/1024 |    64.1% | Hessian: 0.016033
 Group 46 |  368/1024 |    64.1% | Hessian: 0.016033
 Group 47 |  368/1024 |    64.1% | Hessian: 0.016033
 Group 48 |    1/2048 |   100.0% | Hessian: 0.010775
 Group 49 |    1/2048 |   100.0% | Hessian: 0.010775
 Group 50 |    1/2048 |   100.0% | Hessian: 0.010775

[Scientific Metrics] 🟢 Size: 180.94MB | 🔵 Sparsity: 18.48% | 🟡 Speedup: 1.23x
=========================================================================================


[Scientific Metrics - Epoch 260]
 🟢 Model Size: 221.98 MB -> 180.94 MB
 🔵 Sparsity: 40.48 %
 🟡 Speedup: 1.23x
💾 Checkpoint saved: resnet152_pdt_ep260_sp40.48.pth
Epoch 260/260 | Loss: 2.5551 | Val Acc: 41.52% | Peak VRAM: 15875.49 MB

🏁 Final Model Saved: ./exp/checkpoints/resnet152_pdt_final.pth

================ FINAL PHYSICAL COMPRESSION ================

